order_id,supplier_id,supplier,service_type,flight_id,aircraft_id,order_date,expected_delivery,supplier_flagged,cost_usd,flight_day,recorded_at
ORD-95f5c72e,S002,"Flores, Novak and Morton Aviation Energy",Fuel,FL4758,AC7432,2025-06-19,2025-07-12,False,842.86,2025-06-17,2025-07-08T16:29:04.649396
ORD-fbdd4c75,S005,Zamora-Robinson AeroTech,Maintenance,FL4758,AC7432,2025-06-24,2025-07-20,False,4717.51,2025-06-17,2025-07-08T16:29:04.649426
ORD-71155a64,S007,Payne-Cunningham CloudCatering,Catering,FL4758,AC7432,2025-06-30,2025-07-10,False,3388.33,2025-06-17,2025-07-08T16:29:04.649454
ORD-76ab4c59,S003,Barker LLC Fuel Systems,Fuel,FL6205,AC7432,2025-07-01,2025-07-15,False,1998.33,2025-06-17,2025-07-08T16:29:04.649521
ORD-1e475eb2,S004,Morris Inc Aircraft Maintenance,Maintenance,FL6205,AC7432,2025-06-17,2025-07-12,False,7914.34,2025-06-17,2025-07-08T16:29:04.649550
ORD-2b2df279,S009,"Heath, Collins and Williams Inflight Catering",Catering,FL6205,AC7432,2025-07-07,2025-07-16,False,4800.64,2025-06-17,2025-07-08T16:29:04.649579
ORD-fdb60db2,S001,Reed-Houston AeroFuel,Fuel,FL5193,AC7459,2025-06-12,2025-07-19,True,1164.44,2025-06-17,2025-07-08T16:29:04.649646
ORD-ee22357f,S005,Zamora-Robinson AeroTech,Maintenance,FL5193,AC7459,2025-07-07,2025-07-11,True,5344.67,2025-06-17,2025-07-08T16:29:04.649676
ORD-78c112e2,S008,Robinson Inc JetBites,Catering,FL5193,AC7459,2025-06-11,2025-07-21,True,4141.58,2025-06-17,2025-07-08T16:29:04.649705
ORD-5ab4e446,S001,Reed-Houston AeroFuel,Fuel,FL2807,AC4686,2025-06-12,2025-07-20,False,3722.57,2025-06-17,2025-07-08T16:29:04.649772
ORD-4de15296,S005,Zamora-Robinson AeroTech,Maintenance,FL2807,AC4686,2025-07-05,2025-07-21,False,22273.07,2025-06-17,2025-07-08T16:29:04.649801
ORD-e2dd5b10,S009,"Heath, Collins and Williams Inflight Catering",Catering,FL2807,AC4686,2025-06-17,2025-07-16,False,11857.76,2025-06-17,2025-07-08T16:29:04.649830
ORD-f7cb88f7,S002,"Flores, Novak and Morton Aviation Energy",Fuel,FL6056,AC5682,2025-06-22,2025-07-18,False,2737.26,2025-06-17,2025-07-08T16:29:04.649899
ORD-d454410b,S006,Pratt-Stone Avionics Services,Maintenance,FL6056,AC5682,2025-06-23,2025-07-08,False,8810.14,2025-06-17,2025-07-08T16:29:04.649928
ORD-409fcc82,S007,Payne-Cunningham CloudCatering,Catering,FL6056,AC5682,2025-07-06,2025-07-12,False,6417.15,2025-06-17,2025-07-08T16:29:04.649958
ORD-e855f59a,S001,Reed-Houston AeroFuel,Fuel,FL7524,AC9250,2025-06-29,2025-07-15,False,2342.99,2025-06-17,2025-07-08T16:29:04.650026
ORD-09ac97bb,S005,Zamora-Robinson AeroTech,Maintenance,FL7524,AC9250,2025-06-14,2025-07-20,False,8133.77,2025-06-17,2025-07-08T16:29:04.650055
ORD-6cad62de,S008,Robinson Inc JetBites,Catering,FL7524,AC9250,2025-06-19,2025-07-10,False,7060.09,2025-06-17,2025-07-08T16:29:04.650082
ORD-125e4014,S002,"Flores, Novak and Morton Aviation Energy",Fuel,FL9931,AC9894,2025-07-04,2025-07-20,False,1745.45,2025-06-17,2025-07-08T16:29:04.650149
ORD-4eaf7610,S005,Zamora-Robinson AeroTech,Maintenance,FL9931,AC9894,2025-06-23,2025-07-13,False,10256.74,2025-06-17,2025-07-08T16:29:04.650178
ORD-38327a73,S010,"Haley, Stone and Riddle Inflight Catering",Catering,FL9931,AC9894,2025-06-14,2025-07-15,False,5256.3,2025-06-17,2025-07-08T16:29:04.650206
ORD-a1effad3,S001,Reed-Houston AeroFuel,Fuel,FL3263,AC7421,2025-06-20,2025-07-12,False,1649.48,2025-06-17,2025-07-08T16:29:04.650274
ORD-e130bc12,S004,Morris Inc Aircraft Maintenance,Maintenance,FL3263,AC7421,2025-07-05,2025-07-08,False,7193.16,2025-06-17,2025-07-08T16:29:04.650302
ORD-cabb657f,S010,"Haley, Stone and Riddle Inflight Catering",Catering,FL3263,AC7421,2025-06-15,2025-07-08,False,5956.97,2025-06-17,2025-07-08T16:29:04.650330
