order_id,supplier_id,supplier,service_type,flight_id,aircraft_id,order_date,expected_delivery,supplier_flagged,cost_usd,flight_day,recorded_at
ORD-1b7d93f1,S003,Barker LLC Fuel Systems,Fuel,FL8461,AC7432,2025-07-07,2025-07-19,False,838.38,2025-06-25,2025-07-08T16:29:04.659482
ORD-ab7d7b04,S004,Morris Inc Aircraft Maintenance,Maintenance,FL8461,AC7432,2025-07-07,2025-07-22,False,4712.18,2025-06-25,2025-07-08T16:29:04.659516
ORD-0f0bc71c,S010,"Haley, Stone and Riddle Inflight Catering",Catering,FL8461,AC7432,2025-06-26,2025-07-12,False,3437.9,2025-06-25,2025-07-08T16:29:04.659547
ORD-c3f4c4c3,S003,Barker LLC Fuel Systems,Fuel,FL6986,AC7432,2025-06-25,2025-07-21,False,916.89,2025-06-25,2025-07-08T16:29:04.659629
ORD-983aa3e1,S006,Pratt-Stone Avionics Services,Maintenance,FL6986,AC7432,2025-07-06,2025-07-08,False,4384.61,2025-06-25,2025-07-08T16:29:04.659660
ORD-0927e81f,S009,"Heath, Collins and Williams Inflight Catering",Catering,FL6986,AC7432,2025-06-30,2025-07-17,False,3545.99,2025-06-25,2025-07-08T16:29:04.659697
ORD-07cbaf3c,S001,Reed-Houston AeroFuel,Fuel,FL6566,AC9250,2025-07-02,2025-07-11,False,844.36,2025-06-25,2025-07-08T16:29:04.659776
ORD-ce88973a,S004,Morris Inc Aircraft Maintenance,Maintenance,FL6566,AC9250,2025-06-18,2025-07-09,False,4563.89,2025-06-25,2025-07-08T16:29:04.659807
ORD-fbb0c0d7,S009,"Heath, Collins and Williams Inflight Catering",Catering,FL6566,AC9250,2025-06-15,2025-07-10,False,5944.14,2025-06-25,2025-07-08T16:29:04.659838
ORD-0d5bac98,S003,Barker LLC Fuel Systems,Fuel,FL2286,AC7432,2025-06-24,2025-07-16,False,1258.28,2025-06-25,2025-07-08T16:29:04.659913
ORD-73185475,S005,Zamora-Robinson AeroTech,Maintenance,FL2286,AC7432,2025-06-30,2025-07-22,False,5106.08,2025-06-25,2025-07-08T16:29:04.659943
ORD-1fbb91da,S007,Payne-Cunningham CloudCatering,Catering,FL2286,AC7432,2025-06-19,2025-07-12,False,3511.21,2025-06-25,2025-07-08T16:29:04.659973
ORD-ef5b1e72,S003,Barker LLC Fuel Systems,Fuel,FL1894,AC7421,2025-06-22,2025-07-17,False,1134.3,2025-06-25,2025-07-08T16:29:04.660044
ORD-13042a8a,S006,Pratt-Stone Avionics Services,Maintenance,FL1894,AC7421,2025-06-19,2025-07-08,False,5140.85,2025-06-25,2025-07-08T16:29:04.660072
ORD-ea54d38f,S009,"Heath, Collins and Williams Inflight Catering",Catering,FL1894,AC7421,2025-06-26,2025-07-14,False,4197.95,2025-06-25,2025-07-08T16:29:04.660101
ORD-554ec89d,S001,Reed-Houston AeroFuel,Fuel,FL6198,AC7608,2025-06-20,2025-07-09,False,1115.85,2025-06-25,2025-07-08T16:29:04.660176
ORD-e15b4e81,S006,Pratt-Stone Avionics Services,Maintenance,FL6198,AC7608,2025-06-28,2025-07-17,False,5031.58,2025-06-25,2025-07-08T16:29:04.660213
ORD-2d541ebd,S008,Robinson Inc JetBites,Catering,FL6198,AC7608,2025-06-20,2025-07-22,False,5272.7,2025-06-25,2025-07-08T16:29:04.660247
ORD-85c8d094,S003,Barker LLC Fuel Systems,Fuel,FL7946,AC7608,2025-06-09,2025-07-09,False,1766.3,2025-06-25,2025-07-08T16:29:04.660314
ORD-6bf45557,S006,Pratt-Stone Avionics Services,Maintenance,FL7946,AC7608,2025-07-03,2025-07-15,False,8111.5,2025-06-25,2025-07-08T16:29:04.660342
ORD-67c8ac95,S009,"Heath, Collins and Williams Inflight Catering",Catering,FL7946,AC7608,2025-06-09,2025-07-16,False,5477.68,2025-06-25,2025-07-08T16:29:04.660369
ORD-cc5a0cb9,S002,"Flores, Novak and Morton Aviation Energy",Fuel,FL7946,AC9250,2025-06-30,2025-07-11,False,785.64,2025-06-25,2025-07-08T16:29:04.660435
ORD-ded18104,S005,Zamora-Robinson AeroTech,Maintenance,FL7946,AC9250,2025-06-14,2025-07-11,False,4615.64,2025-06-25,2025-07-08T16:29:04.660463
ORD-238b2a39,S010,"Haley, Stone and Riddle Inflight Catering",Catering,FL7946,AC9250,2025-06-19,2025-07-11,False,5434.56,2025-06-25,2025-07-08T16:29:04.660490
ORD-e6fb1f1d,S003,Barker LLC Fuel Systems,Fuel,FL7674,AC5682,2025-06-12,2025-07-10,False,1129.86,2025-06-25,2025-07-08T16:29:04.660556
ORD-9b8c43fe,S004,Morris Inc Aircraft Maintenance,Maintenance,FL7674,AC5682,2025-06-29,2025-07-15,False,6528.16,2025-06-25,2025-07-08T16:29:04.660584
ORD-dd8548d0,S008,Robinson Inc JetBites,Catering,FL7674,AC5682,2025-07-06,2025-07-08,False,3938.09,2025-06-25,2025-07-08T16:29:04.660610
ORD-335a3642,S003,Barker LLC Fuel Systems,Fuel,FL2735,AC5682,2025-07-07,2025-07-20,False,1828.67,2025-06-25,2025-07-08T16:29:04.660677
ORD-d1658b71,S004,Morris Inc Aircraft Maintenance,Maintenance,FL2735,AC5682,2025-07-01,2025-07-15,False,6334.47,2025-06-25,2025-07-08T16:29:04.660710
ORD-241e4f37,S007,Payne-Cunningham CloudCatering,Catering,FL2735,AC5682,2025-06-24,2025-07-18,False,3965.76,2025-06-25,2025-07-08T16:29:04.660739
