order_id,supplier_id,supplier,service_type,flight_id,aircraft_id,order_date,expected_delivery,supplier_flagged,cost_usd,flight_day,recorded_at
ORD-ddd5805a,S003,Barker LLC Fuel Systems,Fuel,FL2573,AC4709,2025-06-28,2025-07-19,False,3859.25,2025-06-09,2025-07-08T16:29:04.639772
ORD-21f06c02,S006,Pratt-Stone Avionics Services,Maintenance,FL2573,AC4709,2025-06-17,2025-07-22,False,21746.21,2025-06-09,2025-07-08T16:29:04.639815
ORD-8aea0f7b,S009,"Heath, Collins and Williams Inflight Catering",Catering,FL2573,AC4709,2025-06-24,2025-07-12,False,10715.88,2025-06-09,2025-07-08T16:29:04.639851
ORD-4cc26c6d,S001,Reed-Houston AeroFuel,Fuel,FL6828,AC7421,2025-07-04,2025-07-19,False,1568.77,2025-06-09,2025-07-08T16:29:04.639939
ORD-d1e419ef,S005,Zamora-Robinson AeroTech,Maintenance,FL6828,AC7421,2025-07-02,2025-07-16,False,6326.37,2025-06-09,2025-07-08T16:29:04.639972
ORD-a9c89ee9,S008,Robinson Inc JetBites,Catering,FL6828,AC7421,2025-07-07,2025-07-10,False,7594.28,2025-06-09,2025-07-08T16:29:04.640002
ORD-5f6cc572,S001,Reed-Houston AeroFuel,Fuel,FL2936,AC5682,2025-06-27,2025-07-16,False,2171.59,2025-06-09,2025-07-08T16:29:04.640075
ORD-c6807e9e,S005,Zamora-Robinson AeroTech,Maintenance,FL2936,AC5682,2025-07-07,2025-07-11,False,6666.96,2025-06-09,2025-07-08T16:29:04.640104
ORD-0264bef6,S008,Robinson Inc JetBites,Catering,FL2936,AC5682,2025-06-21,2025-07-10,False,5966.13,2025-06-09,2025-07-08T16:29:04.640133
ORD-8c79a1e2,S001,Reed-Houston AeroFuel,Fuel,FL5395,AC7459,2025-06-08,2025-07-19,False,2288.03,2025-06-09,2025-07-08T16:29:04.640207
ORD-d4928988,S006,Pratt-Stone Avionics Services,Maintenance,FL5395,AC7459,2025-07-07,2025-07-08,False,8593.43,2025-06-09,2025-07-08T16:29:04.640237
ORD-acbaa3a9,S007,Payne-Cunningham CloudCatering,Catering,FL5395,AC7459,2025-06-24,2025-07-10,False,5989.24,2025-06-09,2025-07-08T16:29:04.640265
ORD-9675704e,S001,Reed-Houston AeroFuel,Fuel,FL2006,AC9894,2025-06-18,2025-07-14,False,2137.14,2025-06-09,2025-07-08T16:29:04.640336
ORD-510e2d82,S006,Pratt-Stone Avionics Services,Maintenance,FL2006,AC9894,2025-07-04,2025-07-11,False,15728.75,2025-06-09,2025-07-08T16:29:04.640365
ORD-ea6cd2ab,S010,"Haley, Stone and Riddle Inflight Catering",Catering,FL2006,AC9894,2025-06-19,2025-07-14,False,5632.88,2025-06-09,2025-07-08T16:29:04.640393
ORD-7e60ad63,S001,Reed-Houston AeroFuel,Fuel,FL9261,AC7421,2025-06-20,2025-07-14,False,1213.77,2025-06-09,2025-07-08T16:29:04.640461
ORD-279e3c0d,S004,Morris Inc Aircraft Maintenance,Maintenance,FL9261,AC7421,2025-07-01,2025-07-19,False,4578.99,2025-06-09,2025-07-08T16:29:04.640491
ORD-a8fee36c,S007,Payne-Cunningham CloudCatering,Catering,FL9261,AC7421,2025-06-23,2025-07-20,False,6234.82,2025-06-09,2025-07-08T16:29:04.640519
ORD-d012751d,S003,Barker LLC Fuel Systems,Fuel,FL5603,AC5682,2025-06-30,2025-07-20,False,1878.7,2025-06-09,2025-07-08T16:29:04.640586
ORD-01dd3ecc,S004,Morris Inc Aircraft Maintenance,Maintenance,FL5603,AC5682,2025-06-28,2025-07-15,False,7075.17,2025-06-09,2025-07-08T16:29:04.640615
ORD-78ef7d5a,S008,Robinson Inc JetBites,Catering,FL5603,AC5682,2025-07-03,2025-07-16,False,4802.19,2025-06-09,2025-07-08T16:29:04.640643
ORD-30935b70,S002,"Flores, Novak and Morton Aviation Energy",Fuel,FL7594,AC4266,2025-06-20,2025-07-09,False,3636.02,2025-06-09,2025-07-08T16:29:04.640709
ORD-ffa18b05,S005,Zamora-Robinson AeroTech,Maintenance,FL7594,AC4266,2025-06-11,2025-07-19,False,19569.95,2025-06-09,2025-07-08T16:29:04.640737
ORD-e526ec29,S009,"Heath, Collins and Williams Inflight Catering",Catering,FL7594,AC4266,2025-07-02,2025-07-21,False,17461.14,2025-06-09,2025-07-08T16:29:04.640765
ORD-7d26bbb9,S003,Barker LLC Fuel Systems,Fuel,FL4503,AC5682,2025-06-22,2025-07-22,False,2517.03,2025-06-09,2025-07-08T16:29:04.640831
ORD-22339544,S004,Morris Inc Aircraft Maintenance,Maintenance,FL4503,AC5682,2025-06-14,2025-07-16,False,8521.45,2025-06-09,2025-07-08T16:29:04.640859
ORD-0d1e2735,S010,"Haley, Stone and Riddle Inflight Catering",Catering,FL4503,AC5682,2025-06-12,2025-07-12,False,6383.69,2025-06-09,2025-07-08T16:29:04.640887
