order_id,supplier_id,supplier,service_type,flight_id,aircraft_id,order_date,expected_delivery,supplier_flagged,cost_usd,flight_day,recorded_at
ORD-aeb07c87,S002,"Flores, Novak and Morton Aviation Energy",Fuel,FL5716,AC7459,2025-06-13,2025-07-08,False,1886.82,2025-06-13,2025-07-08T16:29:04.644399
ORD-1faf0cb9,S004,Morris Inc Aircraft Maintenance,Maintenance,FL5716,AC7459,2025-06-09,2025-07-13,False,7718.24,2025-06-13,2025-07-08T16:29:04.644429
ORD-03f199ac,S010,"Haley, Stone and Riddle Inflight Catering",Catering,FL5716,AC7459,2025-06-22,2025-07-17,False,5610.84,2025-06-13,2025-07-08T16:29:04.644459
ORD-4fa446c4,S002,"Flores, Novak and Morton Aviation Energy",Fuel,FL2024,AC7459,2025-07-05,2025-07-08,False,1885.65,2025-06-13,2025-07-08T16:29:04.644534
ORD-0a693740,S006,Pratt-Stone Avionics Services,Maintenance,FL2024,AC7459,2025-07-04,2025-07-15,False,6475.49,2025-06-13,2025-07-08T16:29:04.644565
ORD-3fed93bd,S008,Robinson Inc JetBites,Catering,FL2024,AC7459,2025-06-25,2025-07-11,False,6200.66,2025-06-13,2025-07-08T16:29:04.644595
ORD-80a355b6,S001,Reed-Houston AeroFuel,Fuel,FL7826,AC4674,2025-06-09,2025-07-16,False,8065.04,2025-06-13,2025-07-08T16:29:04.644668
ORD-fcf889ab,S005,Zamora-Robinson AeroTech,Maintenance,FL7826,AC4674,2025-06-24,2025-07-15,False,21581.18,2025-06-13,2025-07-08T16:29:04.644699
ORD-51f64c66,S010,"Haley, Stone and Riddle Inflight Catering",Catering,FL7826,AC4674,2025-06-21,2025-07-12,False,12713.52,2025-06-13,2025-07-08T16:29:04.644729
ORD-8f43738b,S001,Reed-Houston AeroFuel,Fuel,FL1426,AC9250,2025-07-07,2025-07-13,False,1210.5,2025-06-13,2025-07-08T16:29:04.644831
ORD-848e99b4,S006,Pratt-Stone Avionics Services,Maintenance,FL1426,AC9250,2025-06-17,2025-07-10,False,5299.83,2025-06-13,2025-07-08T16:29:04.644864
ORD-3ed5fccb,S009,"Heath, Collins and Williams Inflight Catering",Catering,FL1426,AC9250,2025-07-03,2025-07-21,False,5862.82,2025-06-13,2025-07-08T16:29:04.644895
ORD-da37997c,S002,"Flores, Novak and Morton Aviation Energy",Fuel,FL3243,AC7432,2025-06-17,2025-07-13,False,828.37,2025-06-13,2025-07-08T16:29:04.644969
ORD-87d331e0,S005,Zamora-Robinson AeroTech,Maintenance,FL3243,AC7432,2025-07-02,2025-07-18,False,4190.87,2025-06-13,2025-07-08T16:29:04.645000
ORD-e19fed16,S010,"Haley, Stone and Riddle Inflight Catering",Catering,FL3243,AC7432,2025-06-26,2025-07-14,False,5351.25,2025-06-13,2025-07-08T16:29:04.645030
ORD-bad33ca1,S002,"Flores, Novak and Morton Aviation Energy",Fuel,FL2523,AC5682,2025-06-27,2025-07-14,False,2315.22,2025-06-13,2025-07-08T16:29:04.645118
ORD-d47c3add,S006,Pratt-Stone Avionics Services,Maintenance,FL2523,AC5682,2025-06-13,2025-07-11,False,8966.35,2025-06-13,2025-07-08T16:29:04.645175
ORD-cc030954,S008,Robinson Inc JetBites,Catering,FL2523,AC5682,2025-06-17,2025-07-13,False,6525.02,2025-06-13,2025-07-08T16:29:04.645206
ORD-921306aa,S003,Barker LLC Fuel Systems,Fuel,FL5383,AC4709,2025-06-08,2025-07-08,False,4287.23,2025-06-13,2025-07-08T16:29:04.645343
ORD-b1e63efd,S005,Zamora-Robinson AeroTech,Maintenance,FL5383,AC4709,2025-06-13,2025-07-20,False,19126.0,2025-06-13,2025-07-08T16:29:04.645375
ORD-56ab7949,S010,"Haley, Stone and Riddle Inflight Catering",Catering,FL5383,AC4709,2025-07-06,2025-07-13,False,13312.29,2025-06-13,2025-07-08T16:29:04.645434
ORD-67347eb0,S002,"Flores, Novak and Morton Aviation Energy",Fuel,FL9340,AC4709,2025-06-24,2025-07-22,False,8162.83,2025-06-13,2025-07-08T16:29:04.645537
ORD-6e6f1544,S005,Zamora-Robinson AeroTech,Maintenance,FL9340,AC4709,2025-06-16,2025-07-19,False,21708.75,2025-06-13,2025-07-08T16:29:04.645572
ORD-cf923659,S010,"Haley, Stone and Riddle Inflight Catering",Catering,FL9340,AC4709,2025-06-30,2025-07-13,False,16488.64,2025-06-13,2025-07-08T16:29:04.645604
ORD-be76f9cb,S002,"Flores, Novak and Morton Aviation Energy",Fuel,FL6347,AC7432,2025-06-16,2025-07-22,False,843.15,2025-06-13,2025-07-08T16:29:04.645687
ORD-e17f50ca,S005,Zamora-Robinson AeroTech,Maintenance,FL6347,AC7432,2025-06-28,2025-07-21,False,4248.31,2025-06-13,2025-07-08T16:29:04.645718
ORD-4c284266,S009,"Heath, Collins and Williams Inflight Catering",Catering,FL6347,AC7432,2025-06-22,2025-07-08,False,3317.59,2025-06-13,2025-07-08T16:29:04.645749
